NAME	FAB_NAME	PORT_TYPE	EQP_NAME	RAILLINE_NAME	DISTANCE
A20_RSTB_145_Port	SMT	RSTB	,	rl_A20_24_25	6042
A20_RSTB_146_Port	SMT	RSTB	,	rl_A20_24_25	6667
A20_RSTB_147_Port	SMT	RSTB	,	rl_A20_24_25	7292
A20_RSTB_148_Port	SMT	RSTB	,	rl_A20_24_25	7917
A20_RSTB_14_Port	SMT	RSTB	,	rl_A20_4_5	1667
A20_RSTB_15_Port	SMT	RSTB	,	rl_A20_4_5	2292
A20_RSTB_16_Port	SMT	RSTB	,	rl_A20_4_5	2917
A20_RSTB_17_Port	SMT	RSTB	,	rl_A20_4_5	3542
A20_RSTB_18_Port	SMT	RSTB	,	rl_A20_4_5	4167
A20_RSTB_19_Port	SMT	RSTB	,	rl_A20_4_5	4792
A20_RSTB_1_Port	SMT	RSTB	,	rl_A20_2_3	1042
A20_RSTB_20_Port	SMT	RSTB	,	rl_A20_4_5	5417
A20_RSTB_21_Port	SMT	RSTB	,	rl_A20_4_5	6042
A20_RSTB_22_Port	SMT	RSTB	,	rl_A20_4_5	6667
A20_RSTB_23_Port	SMT	RSTB	,	rl_A20_4_5	7292
A20_RSTB_24_Port	SMT	RSTB	,	rl_A20_4_5	7917
A20_RSTB_25_Port	SMT	RSTB	,	rl_A20_4_5	8542
A20_RSTB_26_Port	SMT	RSTB	,	rl_A20_4_5	9167
A20_RSTB_27_Port	SMT	RSTB	,	rl_A20_4_5	9792
A20_RSTB_28_Port	SMT	RSTB	,	rl_A20_6_7	1042
A20_RSTB_29_Port	SMT	RSTB	,	rl_A20_6_7	1667
A20_RSTB_2_Port	SMT	RSTB	,	rl_A20_2_3	1667
A20_RSTB_30_Port	SMT	RSTB	,	rl_A20_6_7	2292
A20_RSTB_31_Port	SMT	RSTB	,	rl_A20_6_7	2917
A20_RSTB_32_Port	SMT	RSTB	,	rl_A20_6_7	3542
A20_RSTB_33_Port	SMT	RSTB	,	rl_A20_6_7	4167
A20_RSTB_34_Port	SMT	RSTB	,	rl_A20_6_7	4792
A20_RSTB_35_Port	SMT	RSTB	,	rl_A20_6_7	5417
A20_RSTB_36_Port	SMT	RSTB	,	rl_A20_6_7	6042
A20_RSTB_37_Port	SMT	RSTB	,	rl_A20_6_7	6667
A20_RSTB_38_Port	SMT	RSTB	,	rl_A20_6_7	7292
A20_RSTB_39_Port	SMT	RSTB	,	rl_A20_6_7	7917
A20_RSTB_3_Port	SMT	RSTB	,	rl_A20_2_3	2292
A20_RSTB_40_Port	SMT	RSTB	,	rl_A20_6_7	8542
A20_RSTB_41_Port	SMT	RSTB	,	rl_A20_6_7	9167
A20_RSTB_42_Port	SMT	RSTB	,	rl_A20_6_7	9792
A20_RSTB_43_Port	SMT	RSTB	,	rl_A20_6_7	10417
A20_RSTB_44_Port	SMT	RSTB	,	rl_A20_6_7	11042
A20_RSTB_45_Port	SMT	RSTB	,	rl_A20_6_7	11667
A20_RSTB_46_Port	SMT	RSTB	,	rl_A20_6_7	12292
A20_RSTB_47_Port	SMT	RSTB	,	rl_A20_6_7	12917
A20_RSTB_48_Port	SMT	RSTB	,	rl_A20_8_9	1042
A20_RSTB_49_Port	SMT	RSTB	,	rl_A20_8_9	1667
A20_RSTB_4_Port	SMT	RSTB	,	rl_A20_2_3	2917
A20_RSTB_50_Port	SMT	RSTB	,	rl_A20_8_9	2292
A20_RSTB_51_Port	SMT	RSTB	,	rl_A20_8_9	2917
A20_RSTB_52_Port	SMT	RSTB	,	rl_A20_8_9	3542
A20_RSTB_53_Port	SMT	RSTB	,	rl_A20_8_9	4167
A20_RSTB_54_Port	SMT	RSTB	,	rl_A20_8_9	4792
A20_RSTB_55_Port	SMT	RSTB	,	rl_A20_8_9	5417
A20_RSTB_56_Port	SMT	RSTB	,	rl_A20_8_9	6042
A20_RSTB_57_Port	SMT	RSTB	,	rl_A20_8_9	6667
A20_RSTB_58_Port	SMT	RSTB	,	rl_A20_8_9	7292
A20_RSTB_59_Port	SMT	RSTB	,	rl_A20_8_9	7917
A20_RSTB_5_Port	SMT	RSTB	,	rl_A20_2_3	3542
A20_RSTB_60_Port	SMT	RSTB	,	rl_A20_8_9	8542
A20_RSTB_61_Port	SMT	RSTB	,	rl_A20_8_9	9167
A20_RSTB_62_Port	SMT	RSTB	,	rl_A20_8_9	9792
A20_RSTB_63_Port	SMT	RSTB	,	rl_A20_10_11	1042
A20_RSTB_64_Port	SMT	RSTB	,	rl_A20_10_11	1667
A20_RSTB_65_Port	SMT	RSTB	,	rl_A20_10_11	2292
A20_RSTB_66_Port	SMT	RSTB	,	rl_A20_10_11	2917
A20_RSTB_67_Port	SMT	RSTB	,	rl_A20_10_11	3542
A20_RSTB_68_Port	SMT	RSTB	,	rl_A20_10_11	4167
A20_RSTB_69_Port	SMT	RSTB	,	rl_A20_10_11	4792
A20_RSTB_6_Port	SMT	RSTB	,	rl_A20_2_3	4167
A20_RSTB_70_Port	SMT	RSTB	,	rl_A20_10_11	5417
A20_RSTB_71_Port	SMT	RSTB	,	rl_A20_10_11	6042
A20_RSTB_72_Port	SMT	RSTB	,	rl_A20_10_11	6667
A20_RSTB_73_Port	SMT	RSTB	,	rl_A20_10_11	7292
A20_RSTB_74_Port	SMT	RSTB	,	rl_A20_10_11	7917
A20_RSTB_75_Port	SMT	RSTB	,	rl_A20_16_17	1042
A20_RSTB_76_Port	SMT	RSTB	,	rl_A20_16_17	1667
A20_RSTB_77_Port	SMT	RSTB	,	rl_A20_16_17	2292
A20_RSTB_78_Port	SMT	RSTB	,	rl_A20_16_17	2917
A20_RSTB_79_Port	SMT	RSTB	,	rl_A20_16_17	3542
A20_RSTB_7_Port	SMT	RSTB	,	rl_A20_2_3	4792
A20_RSTB_80_Port	SMT	RSTB	,	rl_A20_16_17	4167
A20_RSTB_81_Port	SMT	RSTB	,	rl_A20_16_17	4792
A20_RSTB_82_Port	SMT	RSTB	,	rl_A20_16_17	5417
A20_RSTB_83_Port	SMT	RSTB	,	rl_A20_16_17	6042
A20_RSTB_84_Port	SMT	RSTB	,	rl_A20_16_17	6667
A20_RSTB_85_Port	SMT	RSTB	,	rl_A20_16_17	7292
A20_RSTB_86_Port	SMT	RSTB	,	rl_A20_16_17	7917
A20_RSTB_87_Port	SMT	RSTB	,	rl_A20_18_19	1042
A20_RSTB_88_Port	SMT	RSTB	,	rl_A20_18_19	1667
A20_RSTB_89_Port	SMT	RSTB	,	rl_A20_18_19	2292
A20_RSTB_8_Port	SMT	RSTB	,	rl_A20_2_3	5417
A20_RSTB_90_Port	SMT	RSTB	,	rl_A20_18_19	2917
A20_RSTB_91_Port	SMT	RSTB	,	rl_A20_18_19	3542
A20_RSTB_92_Port	SMT	RSTB	,	rl_A20_18_19	4167
A20_RSTB_93_Port	SMT	RSTB	,	rl_A20_18_19	4792
A20_RSTB_94_Port	SMT	RSTB	,	rl_A20_18_19	5417
A20_RSTB_95_Port	SMT	RSTB	,	rl_A20_18_19	6042
A20_RSTB_96_Port	SMT	RSTB	,	rl_A20_18_19	6667
A20_RSTB_97_Port	SMT	RSTB	,	rl_A20_18_19	7292
A20_RSTB_98_Port	SMT	RSTB	,	rl_A20_18_19	7917
A20_RSTB_99_Port	SMT	RSTB	,	rl_A20_18_19	8542
A20_RSTB_9_Port	SMT	RSTB	,	rl_A20_2_3	6042
A20_UTB_100_Port	SMT	UTB	,	rl_A20_18_19	9167
A20_UTB_101_Port	SMT	UTB	,	rl_A20_18_19	9792
A20_UTB_102_Port	SMT	UTB	,	rl_A20_20_21	1042
A20_UTB_103_Port	SMT	UTB	,	rl_A20_20_21	1667
A20_UTB_104_Port	SMT	UTB	,	rl_A20_20_21	2292
A20_UTB_105_Port	SMT	UTB	,	rl_A20_20_21	2917
A20_UTB_106_Port	SMT	UTB	,	rl_A20_20_21	3542
A20_UTB_107_Port	SMT	UTB	,	rl_A20_20_21	4167
A20_UTB_108_Port	SMT	UTB	,	rl_A20_20_21	4792
A20_UTB_109_Port	SMT	UTB	,	rl_A20_20_21	5417
A20_UTB_10_Port	SMT	UTB	,	rl_A20_2_3	6667
A20_UTB_110_Port	SMT	UTB	,	rl_A20_20_21	6042
A20_UTB_111_Port	SMT	UTB	,	rl_A20_20_21	6667
A20_UTB_112_Port	SMT	UTB	,	rl_A20_20_21	7292
A20_UTB_113_Port	SMT	UTB	,	rl_A20_20_21	7917
A20_UTB_114_Port	SMT	UTB	,	rl_A20_20_21	8542
A20_UTB_115_Port	SMT	UTB	,	rl_A20_20_21	9167
A20_UTB_116_Port	SMT	UTB	,	rl_A20_20_21	9792
A20_UTB_117_Port	SMT	UTB	,	rl_A20_20_21	10417
A20_UTB_118_Port	SMT	UTB	,	rl_A20_20_21	11042
A20_UTB_119_Port	SMT	UTB	,	rl_A20_20_21	11667
A20_UTB_11_Port	SMT	UTB	,	rl_A20_2_3	7292
A20_UTB_120_Port	SMT	UTB	,	rl_A20_20_21	12292
A20_UTB_121_Port	SMT	UTB	,	rl_A20_20_21	12917
A20_UTB_122_Port	SMT	UTB	,	rl_A20_22_23	1042
A20_UTB_123_Port	SMT	UTB	,	rl_A20_22_23	1667
A20_UTB_124_Port	SMT	UTB	,	rl_A20_22_23	2292
A20_UTB_125_Port	SMT	UTB	,	rl_A20_22_23	2917
A20_UTB_126_Port	SMT	UTB	,	rl_A20_22_23	3542
A20_UTB_127_Port	SMT	UTB	,	rl_A20_22_23	4167
A20_UTB_128_Port	SMT	UTB	,	rl_A20_22_23	4792
A20_UTB_129_Port	SMT	UTB	,	rl_A20_22_23	5417
A20_UTB_12_Port	SMT	UTB	,	rl_A20_2_3	7917
A20_UTB_130_Port	SMT	UTB	,	rl_A20_22_23	6042
A20_UTB_131_Port	SMT	UTB	,	rl_A20_22_23	6667
A20_UTB_132_Port	SMT	UTB	,	rl_A20_22_23	7292
A20_UTB_133_Port	SMT	UTB	,	rl_A20_22_23	7917
A20_UTB_134_Port	SMT	UTB	,	rl_A20_22_23	8542
A20_UTB_135_Port	SMT	UTB	,	rl_A20_22_23	9167
A20_UTB_136_Port	SMT	UTB	,	rl_A20_22_23	9792
A20_UTB_137_Port	SMT	UTB	,	rl_A20_24_25	1042
A20_UTB_138_Port	SMT	UTB	,	rl_A20_24_25	1667
A20_UTB_139_Port	SMT	UTB	,	rl_A20_24_25	2292
A20_UTB_13_Port	SMT	UTB	,	rl_A20_4_5	1042
A20_UTB_140_Port	SMT	UTB	,	rl_A20_24_25	2917
A20_UTB_141_Port	SMT	UTB	,	rl_A20_24_25	3542
A20_UTB_142_Port	SMT	UTB	,	rl_A20_24_25	4167
A20_UTB_143_Port	SMT	UTB	,	rl_A20_24_25	4792
A20_UTB_144_Port	SMT	UTB	,	rl_A20_24_25	5417
A20_UTB_145_Port	SMT	UTB	,	rl_A20_24_25	6042
A20_UTB_146_Port	SMT	UTB	,	rl_A20_24_25	6667
A20_UTB_147_Port	SMT	UTB	,	rl_A20_24_25	7292
A20_UTB_148_Port	SMT	UTB	,	rl_A20_24_25	7917
A20_UTB_14_Port	SMT	UTB	,	rl_A20_4_5	1667
A20_UTB_15_Port	SMT	UTB	,	rl_A20_4_5	2292
A20_UTB_16_Port	SMT	UTB	,	rl_A20_4_5	2917
A20_UTB_17_Port	SMT	UTB	,	rl_A20_4_5	3542
A20_UTB_18_Port	SMT	UTB	,	rl_A20_4_5	4167
A20_UTB_19_Port	SMT	UTB	,	rl_A20_4_5	4792
A20_UTB_1_Port	SMT	UTB	,	rl_A20_2_3	1042
A20_UTB_20_Port	SMT	UTB	,	rl_A20_4_5	5417
A20_UTB_21_Port	SMT	UTB	,	rl_A20_4_5	6042
A20_UTB_22_Port	SMT	UTB	,	rl_A20_4_5	6667
A20_UTB_23_Port	SMT	UTB	,	rl_A20_4_5	7292
A20_UTB_24_Port	SMT	UTB	,	rl_A20_4_5	7917
A20_UTB_25_Port	SMT	UTB	,	rl_A20_4_5	8542
A20_UTB_26_Port	SMT	UTB	,	rl_A20_4_5	9167
A20_UTB_27_Port	SMT	UTB	,	rl_A20_4_5	9792
A20_UTB_28_Port	SMT	UTB	,	rl_A20_6_7	1042
A20_UTB_29_Port	SMT	UTB	,	rl_A20_6_7	1667
A20_UTB_2_Port	SMT	UTB	,	rl_A20_2_3	1667
A20_UTB_30_Port	SMT	UTB	,	rl_A20_6_7	2292
A20_UTB_31_Port	SMT	UTB	,	rl_A20_6_7	2917
A20_UTB_32_Port	SMT	UTB	,	rl_A20_6_7	3542
A20_UTB_33_Port	SMT	UTB	,	rl_A20_6_7	4167
A20_UTB_34_Port	SMT	UTB	,	rl_A20_6_7	4792
A20_UTB_35_Port	SMT	UTB	,	rl_A20_6_7	5417
A20_UTB_36_Port	SMT	UTB	,	rl_A20_6_7	6042
A20_UTB_37_Port	SMT	UTB	,	rl_A20_6_7	6667
A20_UTB_38_Port	SMT	UTB	,	rl_A20_6_7	7292
A20_UTB_39_Port	SMT	UTB	,	rl_A20_6_7	7917
A20_UTB_3_Port	SMT	UTB	,	rl_A20_2_3	2292
A20_UTB_40_Port	SMT	UTB	,	rl_A20_6_7	8542
A20_UTB_41_Port	SMT	UTB	,	rl_A20_6_7	9167
A20_UTB_42_Port	SMT	UTB	,	rl_A20_6_7	9792
A20_UTB_43_Port	SMT	UTB	,	rl_A20_6_7	10417
A20_UTB_44_Port	SMT	UTB	,	rl_A20_6_7	11042
A20_UTB_45_Port	SMT	UTB	,	rl_A20_6_7	11667
A20_UTB_46_Port	SMT	UTB	,	rl_A20_6_7	12292
A20_UTB_47_Port	SMT	UTB	,	rl_A20_6_7	12917
A20_UTB_48_Port	SMT	UTB	,	rl_A20_8_9	1042
A20_UTB_49_Port	SMT	UTB	,	rl_A20_8_9	1667
A20_UTB_4_Port	SMT	UTB	,	rl_A20_2_3	2917
A20_UTB_50_Port	SMT	UTB	,	rl_A20_8_9	2292
A20_UTB_51_Port	SMT	UTB	,	rl_A20_8_9	2917
A20_UTB_52_Port	SMT	UTB	,	rl_A20_8_9	3542
A20_UTB_53_Port	SMT	UTB	,	rl_A20_8_9	4167
A20_UTB_54_Port	SMT	UTB	,	rl_A20_8_9	4792
A20_UTB_55_Port	SMT	UTB	,	rl_A20_8_9	5417
A20_UTB_56_Port	SMT	UTB	,	rl_A20_8_9	6042
A20_UTB_57_Port	SMT	UTB	,	rl_A20_8_9	6667
A20_UTB_58_Port	SMT	UTB	,	rl_A20_8_9	7292
A20_UTB_59_Port	SMT	UTB	,	rl_A20_8_9	7917
A20_UTB_5_Port	SMT	UTB	,	rl_A20_2_3	3542
A20_UTB_60_Port	SMT	UTB	,	rl_A20_8_9	8542
A20_UTB_61_Port	SMT	UTB	,	rl_A20_8_9	9167
A20_UTB_62_Port	SMT	UTB	,	rl_A20_8_9	9792
A20_UTB_63_Port	SMT	UTB	,	rl_A20_10_11	1042
A20_UTB_64_Port	SMT	UTB	,	rl_A20_10_11	1667
A20_UTB_65_Port	SMT	UTB	,	rl_A20_10_11	2292
A20_UTB_66_Port	SMT	UTB	,	rl_A20_10_11	2917
A20_UTB_67_Port	SMT	UTB	,	rl_A20_10_11	3542
A20_UTB_68_Port	SMT	UTB	,	rl_A20_10_11	4167
A20_UTB_69_Port	SMT	UTB	,	rl_A20_10_11	4792
A20_UTB_6_Port	SMT	UTB	,	rl_A20_2_3	4167
A20_UTB_70_Port	SMT	UTB	,	rl_A20_10_11	5417
A20_UTB_71_Port	SMT	UTB	,	rl_A20_10_11	6042
A20_UTB_72_Port	SMT	UTB	,	rl_A20_10_11	6667
A20_UTB_73_Port	SMT	UTB	,	rl_A20_10_11	7292
A20_UTB_74_Port	SMT	UTB	,	rl_A20_10_11	7917
A20_UTB_75_Port	SMT	UTB	,	rl_A20_16_17	1042
A20_UTB_76_Port	SMT	UTB	,	rl_A20_16_17	1667
A20_UTB_77_Port	SMT	UTB	,	rl_A20_16_17	2292
A20_UTB_78_Port	SMT	UTB	,	rl_A20_16_17	2917
A20_UTB_79_Port	SMT	UTB	,	rl_A20_16_17	3542
A20_UTB_7_Port	SMT	UTB	,	rl_A20_2_3	4792
A20_UTB_80_Port	SMT	UTB	,	rl_A20_16_17	4167
A20_UTB_81_Port	SMT	UTB	,	rl_A20_16_17	4792
A20_UTB_82_Port	SMT	UTB	,	rl_A20_16_17	5417
A20_UTB_83_Port	SMT	UTB	,	rl_A20_16_17	6042
A20_UTB_84_Port	SMT	UTB	,	rl_A20_16_17	6667
A20_UTB_85_Port	SMT	UTB	,	rl_A20_16_17	7292
A20_UTB_86_Port	SMT	UTB	,	rl_A20_16_17	7917
A20_UTB_87_Port	SMT	UTB	,	rl_A20_18_19	1042
A20_UTB_88_Port	SMT	UTB	,	rl_A20_18_19	1667
A20_UTB_89_Port	SMT	UTB	,	rl_A20_18_19	2292
A20_UTB_8_Port	SMT	UTB	,	rl_A20_2_3	5417
A20_UTB_90_Port	SMT	UTB	,	rl_A20_18_19	2917
A20_UTB_91_Port	SMT	UTB	,	rl_A20_18_19	3542
A20_UTB_92_Port	SMT	UTB	,	rl_A20_18_19	4167
A20_UTB_93_Port	SMT	UTB	,	rl_A20_18_19	4792
A20_UTB_94_Port	SMT	UTB	,	rl_A20_18_19	5417
A20_UTB_95_Port	SMT	UTB	,	rl_A20_18_19	6042
A20_UTB_96_Port	SMT	UTB	,	rl_A20_18_19	6667
A20_UTB_97_Port	SMT	UTB	,	rl_A20_18_19	7292
A20_UTB_98_Port	SMT	UTB	,	rl_A20_18_19	7917
A20_UTB_99_Port	SMT	UTB	,	rl_A20_18_19	8542
A20_UTB_9_Port	SMT	UTB	,	rl_A20_2_3	6042
A2_LSTB_100_Port	SMT	LSTB	,	rl_A2_18_19	9167
A2_LSTB_101_Port	SMT	LSTB	,	rl_A2_18_19	9792
A2_LSTB_102_Port	SMT	LSTB	,	rl_A2_20_21	1042
A2_LSTB_103_Port	SMT	LSTB	,	rl_A2_20_21	1667
A2_LSTB_104_Port	SMT	LSTB	,	rl_A2_20_21	2292
A2_LSTB_105_Port	SMT	LSTB	,	rl_A2_20_21	2917
A2_LSTB_106_Port	SMT	LSTB	,	rl_A2_20_21	3542
A2_LSTB_107_Port	SMT	LSTB	,	rl_A2_20_21	4167
A2_LSTB_108_Port	SMT	LSTB	,	rl_A2_20_21	4792
A2_LSTB_109_Port	SMT	LSTB	,	rl_A2_20_21	5417
A2_LSTB_10_Port	SMT	LSTB	,	rl_A2_2_3	6667
A2_LSTB_110_Port	SMT	LSTB	,	rl_A2_20_21	6042
A2_LSTB_111_Port	SMT	LSTB	,	rl_A2_20_21	6667
A2_LSTB_112_Port	SMT	LSTB	,	rl_A2_20_21	7292
A2_LSTB_113_Port	SMT	LSTB	,	rl_A2_20_21	7917
A2_LSTB_114_Port	SMT	LSTB	,	rl_A2_20_21	8542
A2_LSTB_115_Port	SMT	LSTB	,	rl_A2_20_21	9167
A2_LSTB_116_Port	SMT	LSTB	,	rl_A2_20_21	9792
A2_LSTB_117_Port	SMT	LSTB	,	rl_A2_20_21	10417
A2_LSTB_118_Port	SMT	LSTB	,	rl_A2_20_21	11042
A2_LSTB_119_Port	SMT	LSTB	,	rl_A2_20_21	11667
A2_LSTB_11_Port	SMT	LSTB	,	rl_A2_2_3	7292
A2_LSTB_120_Port	SMT	LSTB	,	rl_A2_20_21	12292
A2_LSTB_121_Port	SMT	LSTB	,	rl_A2_20_21	12917
A2_LSTB_122_Port	SMT	LSTB	,	rl_A2_22_23	1042
A2_LSTB_123_Port	SMT	LSTB	,	rl_A2_22_23	1667
A2_LSTB_124_Port	SMT	LSTB	,	rl_A2_22_23	2292
A2_LSTB_125_Port	SMT	LSTB	,	rl_A2_22_23	2917
A2_LSTB_126_Port	SMT	LSTB	,	rl_A2_22_23	3542
A2_LSTB_127_Port	SMT	LSTB	,	rl_A2_22_23	4167
A2_LSTB_128_Port	SMT	LSTB	,	rl_A2_22_23	4792
A2_LSTB_129_Port	SMT	LSTB	,	rl_A2_22_23	5417
A2_LSTB_12_Port	SMT	LSTB	,	rl_A2_2_3	7917
A2_LSTB_130_Port	SMT	LSTB	,	rl_A2_22_23	6042
A2_LSTB_131_Port	SMT	LSTB	,	rl_A2_22_23	6667
A2_LSTB_132_Port	SMT	LSTB	,	rl_A2_22_23	7292
A2_LSTB_133_Port	SMT	LSTB	,	rl_A2_22_23	7917
A2_LSTB_134_Port	SMT	LSTB	,	rl_A2_22_23	8542
A2_LSTB_135_Port	SMT	LSTB	,	rl_A2_22_23	9167
A2_LSTB_136_Port	SMT	LSTB	,	rl_A2_22_23	9792
A2_LSTB_137_Port	SMT	LSTB	,	rl_A2_24_25	1042
A2_LSTB_138_Port	SMT	LSTB	,	rl_A2_24_25	1667
A2_LSTB_139_Port	SMT	LSTB	,	rl_A2_24_25	2292
A2_LSTB_13_Port	SMT	LSTB	,	rl_A2_4_5	1042
A2_LSTB_140_Port	SMT	LSTB	,	rl_A2_24_25	2917
A2_LSTB_141_Port	SMT	LSTB	,	rl_A2_24_25	3542
A2_LSTB_142_Port	SMT	LSTB	,	rl_A2_24_25	4167
A2_LSTB_143_Port	SMT	LSTB	,	rl_A2_24_25	4792
A2_LSTB_144_Port	SMT	LSTB	,	rl_A2_24_25	5417
A2_LSTB_145_Port	SMT	LSTB	,	rl_A2_24_25	6042
A2_LSTB_146_Port	SMT	LSTB	,	rl_A2_24_25	6667
A2_LSTB_147_Port	SMT	LSTB	,	rl_A2_24_25	7292
A2_LSTB_148_Port	SMT	LSTB	,	rl_A2_24_25	7917
A2_LSTB_14_Port	SMT	LSTB	,	rl_A2_4_5	1667
A2_LSTB_15_Port	SMT	LSTB	,	rl_A2_4_5	2292
A2_LSTB_16_Port	SMT	LSTB	,	rl_A2_4_5	2917
A2_LSTB_17_Port	SMT	LSTB	,	rl_A2_4_5	3542
A2_LSTB_18_Port	SMT	LSTB	,	rl_A2_4_5	4167
A2_LSTB_19_Port	SMT	LSTB	,	rl_A2_4_5	4792
A2_LSTB_1_Port	SMT	LSTB	,	rl_A2_2_3	1042
A2_LSTB_20_Port	SMT	LSTB	,	rl_A2_4_5	5417
A2_LSTB_21_Port	SMT	LSTB	,	rl_A2_4_5	6042
A2_LSTB_22_Port	SMT	LSTB	,	rl_A2_4_5	6667
A2_LSTB_23_Port	SMT	LSTB	,	rl_A2_4_5	7292
A2_LSTB_24_Port	SMT	LSTB	,	rl_A2_4_5	7917
A2_LSTB_25_Port	SMT	LSTB	,	rl_A2_4_5	8542
A2_LSTB_26_Port	SMT	LSTB	,	rl_A2_4_5	9167
A2_LSTB_27_Port	SMT	LSTB	,	rl_A2_4_5	9792
A2_LSTB_28_Port	SMT	LSTB	,	rl_A2_6_7	1042
A2_LSTB_29_Port	SMT	LSTB	,	rl_A2_6_7	1667
A2_LSTB_2_Port	SMT	LSTB	,	rl_A2_2_3	1667
A2_LSTB_30_Port	SMT	LSTB	,	rl_A2_6_7	2292
A2_LSTB_31_Port	SMT	LSTB	,	rl_A2_6_7	2917
A2_LSTB_32_Port	SMT	LSTB	,	rl_A2_6_7	3542
A2_LSTB_33_Port	SMT	LSTB	,	rl_A2_6_7	4167
A2_LSTB_34_Port	SMT	LSTB	,	rl_A2_6_7	4792
A2_LSTB_35_Port	SMT	LSTB	,	rl_A2_6_7	5417
A2_LSTB_36_Port	SMT	LSTB	,	rl_A2_6_7	6042
A2_LSTB_37_Port	SMT	LSTB	,	rl_A2_6_7	6667
A2_LSTB_38_Port	SMT	LSTB	,	rl_A2_6_7	7292
A2_LSTB_39_Port	SMT	LSTB	,	rl_A2_6_7	7917
A2_LSTB_3_Port	SMT	LSTB	,	rl_A2_2_3	2292
A2_LSTB_40_Port	SMT	LSTB	,	rl_A2_6_7	8542
A2_LSTB_41_Port	SMT	LSTB	,	rl_A2_6_7	9167
A2_LSTB_42_Port	SMT	LSTB	,	rl_A2_6_7	9792
A2_LSTB_43_Port	SMT	LSTB	,	rl_A2_6_7	10417
A2_LSTB_44_Port	SMT	LSTB	,	rl_A2_6_7	11042
A2_LSTB_45_Port	SMT	LSTB	,	rl_A2_6_7	11667
A2_LSTB_46_Port	SMT	LSTB	,	rl_A2_6_7	12292
A2_LSTB_47_Port	SMT	LSTB	,	rl_A2_6_7	12917
A2_LSTB_48_Port	SMT	LSTB	,	rl_A2_8_9	1042
A2_LSTB_49_Port	SMT	LSTB	,	rl_A2_8_9	1667
A2_LSTB_4_Port	SMT	LSTB	,	rl_A2_2_3	2917
A2_LSTB_50_Port	SMT	LSTB	,	rl_A2_8_9	2292
A2_LSTB_51_Port	SMT	LSTB	,	rl_A2_8_9	2917
A2_LSTB_52_Port	SMT	LSTB	,	rl_A2_8_9	3542
A2_LSTB_53_Port	SMT	LSTB	,	rl_A2_8_9	4167
A2_LSTB_54_Port	SMT	LSTB	,	rl_A2_8_9	4792
A2_LSTB_55_Port	SMT	LSTB	,	rl_A2_8_9	5417
A2_LSTB_56_Port	SMT	LSTB	,	rl_A2_8_9	6042
A2_LSTB_57_Port	SMT	LSTB	,	rl_A2_8_9	6667
A2_LSTB_58_Port	SMT	LSTB	,	rl_A2_8_9	7292
A2_LSTB_59_Port	SMT	LSTB	,	rl_A2_8_9	7917
A2_LSTB_5_Port	SMT	LSTB	,	rl_A2_2_3	3542
A2_LSTB_60_Port	SMT	LSTB	,	rl_A2_8_9	8542
A2_LSTB_61_Port	SMT	LSTB	,	rl_A2_8_9	9167
A2_LSTB_62_Port	SMT	LSTB	,	rl_A2_8_9	9792
A2_LSTB_63_Port	SMT	LSTB	,	rl_A2_10_11	1042
A2_LSTB_64_Port	SMT	LSTB	,	rl_A2_10_11	1667
A2_LSTB_65_Port	SMT	LSTB	,	rl_A2_10_11	2292
A2_LSTB_66_Port	SMT	LSTB	,	rl_A2_10_11	2917
A2_LSTB_67_Port	SMT	LSTB	,	rl_A2_10_11	3542
A2_LSTB_68_Port	SMT	LSTB	,	rl_A2_10_11	4167
A2_LSTB_69_Port	SMT	LSTB	,	rl_A2_10_11	4792
A2_LSTB_6_Port	SMT	LSTB	,	rl_A2_2_3	4167
A2_LSTB_70_Port	SMT	LSTB	,	rl_A2_10_11	5417
A2_LSTB_71_Port	SMT	LSTB	,	rl_A2_10_11	6042
A2_LSTB_72_Port	SMT	LSTB	,	rl_A2_10_11	6667
A2_LSTB_73_Port	SMT	LSTB	,	rl_A2_10_11	7292
A2_LSTB_74_Port	SMT	LSTB	,	rl_A2_10_11	7917
A2_LSTB_75_Port	SMT	LSTB	,	rl_A2_16_17	1042
A2_LSTB_76_Port	SMT	LSTB	,	rl_A2_16_17	1667
A2_LSTB_77_Port	SMT	LSTB	,	rl_A2_16_17	2292
A2_LSTB_78_Port	SMT	LSTB	,	rl_A2_16_17	2917
A2_LSTB_79_Port	SMT	LSTB	,	rl_A2_16_17	3542
A2_LSTB_7_Port	SMT	LSTB	,	rl_A2_2_3	4792
A2_LSTB_80_Port	SMT	LSTB	,	rl_A2_16_17	4167
A2_LSTB_81_Port	SMT	LSTB	,	rl_A2_16_17	4792
A2_LSTB_82_Port	SMT	LSTB	,	rl_A2_16_17	5417
A2_LSTB_83_Port	SMT	LSTB	,	rl_A2_16_17	6042
A2_LSTB_84_Port	SMT	LSTB	,	rl_A2_16_17	6667
A2_LSTB_85_Port	SMT	LSTB	,	rl_A2_16_17	7292
A2_LSTB_86_Port	SMT	LSTB	,	rl_A2_16_17	7917
A2_LSTB_87_Port	SMT	LSTB	,	rl_A2_18_19	1042
A2_LSTB_88_Port	SMT	LSTB	,	rl_A2_18_19	1667
A2_LSTB_89_Port	SMT	LSTB	,	rl_A2_18_19	2292
A2_LSTB_8_Port	SMT	LSTB	,	rl_A2_2_3	5417
A2_LSTB_90_Port	SMT	LSTB	,	rl_A2_18_19	2917
