NAME	FAB_NAME	BAY_NAME	FROM_NODE	TO_NODE	MAX_SPEED	CURVE
rl_B6_22_23	SMT	B6	rn_B6_22	rn_B6_23	1	0
rl_B6_23_24	SMT	B6	rn_B6_23	rn_B6_24	1	0
rl_B6_23_35	SMT	B6	rn_B6_23	rn_B6_35	1	1
rl_B6_24_25	SMT	B6	rn_B6_24	rn_B6_25	1	0
rl_B6_25_26	SMT	B6	rn_B6_25	rn_B6_26	1	0
rl_B6_25_27	SMT	B6	rn_B6_25	rn_B6_27	1	1
rl_B6_26_InterBay1_107	SMT	InterBay1	rn_B6_26	rn_InterBay1_107	1	1
rl_B6_27_28	SMT	B6	rn_B6_27	rn_B6_28	1	0
rl_B6_28_2	SMT	B6	rn_B6_28	rn_B6_2	1	1
rl_B6_29_30	SMT	B6	rn_B6_29	rn_B6_30	1	0
rl_B6_2_3	SMT	B6	rn_B6_2	rn_B6_3	1	0
rl_B6_30_22	SMT	B6	rn_B6_30	rn_B6_22	1	1
rl_B6_31_32	SMT	B6	rn_B6_31	rn_B6_32	1	0
rl_B6_32_8	SMT	B6	rn_B6_32	rn_B6_8	1	1
rl_B6_33_34	SMT	B6	rn_B6_33	rn_B6_34	1	0
rl_B6_34_B5_18	SMT	B6	rn_B6_34	rn_B5_18	1	1
rl_B6_35_36	SMT	B6	rn_B6_35	rn_B6_36	1	0
rl_B6_36_B7_4	SMT	B6	rn_B6_36	rn_B7_4	1	1
rl_B6_3_4	SMT	B6	rn_B6_3	rn_B6_4	1	0
rl_B6_4_5	SMT	B6	rn_B6_4	rn_B6_5	1	0
rl_B6_5_29	SMT	B6	rn_B6_5	rn_B6_29	1	1
rl_B6_5_6	SMT	B6	rn_B6_5	rn_B6_6	1	0
rl_B6_6_7	SMT	B6	rn_B6_6	rn_B6_7	1	0
rl_B6_7_8	SMT	B6	rn_B6_7	rn_B6_8	1	0
rl_B6_8_9	SMT	B6	rn_B6_8	rn_B6_9	1	0
rl_B6_9_10	SMT	B6	rn_B6_9	rn_B6_10	1	0
rl_B6_9_33	SMT	B6	rn_B6_9	rn_B6_33	1	1
rl_B7_10_11	SMT	B7	rn_B7_10	rn_B7_11	1	0
rl_B7_11_12	SMT	B7	rn_B7_11	rn_B7_12	1	0
rl_B7_11_13	SMT	B7	rn_B7_11	rn_B7_13	1	1
rl_B7_12_InterBay2_51	SMT	InterBay2	rn_B7_12	rn_InterBay2_51	1	1
rl_B7_13_14	SMT	B7	rn_B7_13	rn_B7_14	1	0
rl_B7_14_16	SMT	B7	rn_B7_14	rn_B7_16	1	1
rl_B7_15_16	SMT	B7	rn_B7_15	rn_B7_16	1	0
rl_B7_16_17	SMT	B7	rn_B7_16	rn_B7_17	1	0
rl_B7_17_18	SMT	B7	rn_B7_17	rn_B7_18	1	0
rl_B7_18_19	SMT	B7	rn_B7_18	rn_B7_19	1	0
rl_B7_19_20	SMT	B7	rn_B7_19	rn_B7_20	1	0
rl_B7_19_31	SMT	B7	rn_B7_19	rn_B7_31	1	1
rl_B7_1_2	SMT	B7	rn_B7_1	rn_B7_2	1	0
rl_B7_20_21	SMT	B7	rn_B7_20	rn_B7_21	1	0
rl_B7_21_22	SMT	B7	rn_B7_21	rn_B7_22	1	0
rl_B7_22_23	SMT	B7	rn_B7_22	rn_B7_23	1	0
rl_B7_23_24	SMT	B7	rn_B7_23	rn_B7_24	1	0
rl_B7_23_35	SMT	B7	rn_B7_23	rn_B7_35	1	1
rl_B7_24_25	SMT	B7	rn_B7_24	rn_B7_25	1	0
rl_B7_25_26	SMT	B7	rn_B7_25	rn_B7_26	1	0
rl_B7_25_27	SMT	B7	rn_B7_25	rn_B7_27	1	1
rl_B7_26_InterBay1_98	SMT	InterBay1	rn_B7_26	rn_InterBay1_98	1	1
rl_B7_27_28	SMT	B7	rn_B7_27	rn_B7_28	1	0
rl_B7_28_2	SMT	B7	rn_B7_28	rn_B7_2	1	1
rl_B7_29_30	SMT	B7	rn_B7_29	rn_B7_30	1	0
rl_B7_2_3	SMT	B7	rn_B7_2	rn_B7_3	1	0
rl_B7_30_22	SMT	B7	rn_B7_30	rn_B7_22	1	1
rl_B7_31_32	SMT	B7	rn_B7_31	rn_B7_32	1	0
rl_B7_32_8	SMT	B7	rn_B7_32	rn_B7_8	1	1
rl_B7_33_34	SMT	B7	rn_B7_33	rn_B7_34	1	0
rl_B7_34_B6_18	SMT	B7	rn_B7_34	rn_B6_18	1	1
rl_B7_35_36	SMT	B7	rn_B7_35	rn_B7_36	1	0
rl_B7_36_B8_4	SMT	B7	rn_B7_36	rn_B8_4	1	1
rl_B7_3_4	SMT	B7	rn_B7_3	rn_B7_4	1	0
rl_B7_4_5	SMT	B7	rn_B7_4	rn_B7_5	1	0
rl_B7_5_29	SMT	B7	rn_B7_5	rn_B7_29	1	1
rl_B7_5_6	SMT	B7	rn_B7_5	rn_B7_6	1	0
rl_B7_6_7	SMT	B7	rn_B7_6	rn_B7_7	1	0
rl_B7_7_8	SMT	B7	rn_B7_7	rn_B7_8	1	0
rl_B7_8_9	SMT	B7	rn_B7_8	rn_B7_9	1	0
rl_B7_9_10	SMT	B7	rn_B7_9	rn_B7_10	1	0
rl_B7_9_33	SMT	B7	rn_B7_9	rn_B7_33	1	1
rl_B8_10_11	SMT	B8	rn_B8_10	rn_B8_11	1	0
rl_B8_11_12	SMT	B8	rn_B8_11	rn_B8_12	1	0
rl_B8_11_13	SMT	B8	rn_B8_11	rn_B8_13	1	1
rl_B8_12_InterBay2_59	SMT	InterBay2	rn_B8_12	rn_InterBay2_59	1	1
rl_B8_13_14	SMT	B8	rn_B8_13	rn_B8_14	1	0
rl_B8_14_16	SMT	B8	rn_B8_14	rn_B8_16	1	1
rl_B8_15_16	SMT	B8	rn_B8_15	rn_B8_16	1	0
rl_B8_16_17	SMT	B8	rn_B8_16	rn_B8_17	1	0
rl_B8_17_18	SMT	B8	rn_B8_17	rn_B8_18	1	0
rl_B8_18_19	SMT	B8	rn_B8_18	rn_B8_19	1	0
rl_B8_19_20	SMT	B8	rn_B8_19	rn_B8_20	1	0
rl_B8_19_31	SMT	B8	rn_B8_19	rn_B8_31	1	1
rl_B8_1_2	SMT	B8	rn_B8_1	rn_B8_2	1	0
rl_B8_20_21	SMT	B8	rn_B8_20	rn_B8_21	1	0
rl_B8_21_22	SMT	B8	rn_B8_21	rn_B8_22	1	0
rl_B8_22_23	SMT	B8	rn_B8_22	rn_B8_23	1	0
rl_B8_23_24	SMT	B8	rn_B8_23	rn_B8_24	1	0
rl_B8_23_35	SMT	B8	rn_B8_23	rn_B8_35	1	1
rl_B8_24_25	SMT	B8	rn_B8_24	rn_B8_25	1	0
rl_B8_25_26	SMT	B8	rn_B8_25	rn_B8_26	1	0
rl_B8_25_27	SMT	B8	rn_B8_25	rn_B8_27	1	1
rl_B8_26_InterBay1_89	SMT	InterBay1	rn_B8_26	rn_InterBay1_89	1	1
rl_B8_27_28	SMT	B8	rn_B8_27	rn_B8_28	1	0
rl_B8_28_2	SMT	B8	rn_B8_28	rn_B8_2	1	1
rl_B8_29_30	SMT	B8	rn_B8_29	rn_B8_30	1	0
rl_B8_2_3	SMT	B8	rn_B8_2	rn_B8_3	1	0
rl_B8_30_22	SMT	B8	rn_B8_30	rn_B8_22	1	1
rl_B8_31_32	SMT	B8	rn_B8_31	rn_B8_32	1	0
rl_B8_32_8	SMT	B8	rn_B8_32	rn_B8_8	1	1
rl_B8_33_34	SMT	B8	rn_B8_33	rn_B8_34	1	0
rl_B8_34_B7_18	SMT	B8	rn_B8_34	rn_B7_18	1	1
rl_B8_35_36	SMT	B8	rn_B8_35	rn_B8_36	1	0
rl_B8_36_B9_4	SMT	B8	rn_B8_36	rn_B9_4	1	1
rl_B8_3_4	SMT	B8	rn_B8_3	rn_B8_4	1	0
rl_B8_4_5	SMT	B8	rn_B8_4	rn_B8_5	1	0
rl_B8_5_29	SMT	B8	rn_B8_5	rn_B8_29	1	1
rl_B8_5_6	SMT	B8	rn_B8_5	rn_B8_6	1	0
rl_B8_6_7	SMT	B8	rn_B8_6	rn_B8_7	1	0
rl_B8_7_8	SMT	B8	rn_B8_7	rn_B8_8	1	0
rl_B8_8_9	SMT	B8	rn_B8_8	rn_B8_9	1	0
rl_B8_9_10	SMT	B8	rn_B8_9	rn_B8_10	1	0
rl_B8_9_33	SMT	B8	rn_B8_9	rn_B8_33	1	1
rl_B9_10_11	SMT	B9	rn_B9_10	rn_B9_11	1	0
rl_B9_11_12	SMT	B9	rn_B9_11	rn_B9_12	1	0
rl_B9_11_13	SMT	B9	rn_B9_11	rn_B9_13	1	1
rl_B9_12_InterBay2_67	SMT	InterBay2	rn_B9_12	rn_InterBay2_67	1	1
rl_B9_13_14	SMT	B9	rn_B9_13	rn_B9_14	1	0
rl_B9_14_16	SMT	B9	rn_B9_14	rn_B9_16	1	1
rl_B9_15_16	SMT	B9	rn_B9_15	rn_B9_16	1	0
rl_B9_16_17	SMT	B9	rn_B9_16	rn_B9_17	1	0
rl_B9_17_18	SMT	B9	rn_B9_17	rn_B9_18	1	0
rl_B9_18_19	SMT	B9	rn_B9_18	rn_B9_19	1	0
rl_B9_19_20	SMT	B9	rn_B9_19	rn_B9_20	1	0
rl_B9_19_31	SMT	B9	rn_B9_19	rn_B9_31	1	1
rl_B9_1_2	SMT	B9	rn_B9_1	rn_B9_2	1	0
rl_B9_20_21	SMT	B9	rn_B9_20	rn_B9_21	1	0
rl_B9_21_22	SMT	B9	rn_B9_21	rn_B9_22	1	0
rl_B9_22_23	SMT	B9	rn_B9_22	rn_B9_23	1	0
rl_B9_23_24	SMT	B9	rn_B9_23	rn_B9_24	1	0
rl_B9_23_35	SMT	B9	rn_B9_23	rn_B9_35	1	1
rl_B9_24_25	SMT	B9	rn_B9_24	rn_B9_25	1	0
rl_B9_25_26	SMT	B9	rn_B9_25	rn_B9_26	1	0
rl_B9_25_27	SMT	B9	rn_B9_25	rn_B9_27	1	1
rl_B9_26_InterBay1_81	SMT	InterBay1	rn_B9_26	rn_InterBay1_81	1	1
rl_B9_27_28	SMT	B9	rn_B9_27	rn_B9_28	1	0
rl_B9_28_2	SMT	B9	rn_B9_28	rn_B9_2	1	1
rl_B9_29_30	SMT	B9	rn_B9_29	rn_B9_30	1	0
rl_B9_2_3	SMT	B9	rn_B9_2	rn_B9_3	1	0
rl_B9_30_22	SMT	B9	rn_B9_30	rn_B9_22	1	1
rl_B9_31_32	SMT	B9	rn_B9_31	rn_B9_32	1	0
rl_B9_32_8	SMT	B9	rn_B9_32	rn_B9_8	1	1
rl_B9_33_34	SMT	B9	rn_B9_33	rn_B9_34	1	0
rl_B9_34_B8_18	SMT	B9	rn_B9_34	rn_B8_18	1	1
rl_B9_35_36	SMT	B9	rn_B9_35	rn_B9_36	1	0
rl_B9_36_B10_4	SMT	B9	rn_B9_36	rn_B10_4	1	1
rl_B9_3_4	SMT	B9	rn_B9_3	rn_B9_4	1	0
rl_B9_4_5	SMT	B9	rn_B9_4	rn_B9_5	1	0
rl_B9_5_29	SMT	B9	rn_B9_5	rn_B9_29	1	1
rl_B9_5_6	SMT	B9	rn_B9_5	rn_B9_6	1	0
rl_B9_6_7	SMT	B9	rn_B9_6	rn_B9_7	1	0
rl_B9_7_8	SMT	B9	rn_B9_7	rn_B9_8	1	0
rl_B9_8_9	SMT	B9	rn_B9_8	rn_B9_9	1	0
rl_B9_9_10	SMT	B9	rn_B9_9	rn_B9_10	1	0
rl_B9_9_33	SMT	B9	rn_B9_9	rn_B9_33	1	1
rl_InterBay1_100_99	SMT	InterBay1	rn_InterBay1_100	rn_InterBay1_99	1	0
rl_InterBay1_101_90	SMT	InterBay1	rn_InterBay1_101	rn_InterBay1_90	1	0
rl_InterBay1_102_100	SMT	InterBay1	rn_InterBay1_102	rn_InterBay1_100	1	0
rl_InterBay1_102_B7_1	SMT	InterBay1	rn_InterBay1_102	rn_B7_1	1	1
rl_InterBay1_103_102	SMT	InterBay1	rn_InterBay1_103	rn_InterBay1_102	1	0
rl_InterBay1_104_103	SMT	InterBay1	rn_InterBay1_104	rn_InterBay1_103	1	0
rl_InterBay1_105_104	SMT	InterBay1	rn_InterBay1_105	rn_InterBay1_104	1	0
rl_InterBay1_106_105	SMT	InterBay1	rn_InterBay1_106	rn_InterBay1_105	1	0
rl_InterBay1_106_315	SMT	InterBay1	rn_InterBay1_106	rn_InterBay1_315	1	1
rl_InterBay1_107_106	SMT	InterBay1	rn_InterBay1_107	rn_InterBay1_106	1	0
rl_InterBay1_108_107	SMT	InterBay1	rn_InterBay1_108	rn_InterBay1_107	1	0
rl_InterBay1_109_108	SMT	InterBay1	rn_InterBay1_109	rn_InterBay1_108	1	0
rl_InterBay1_10_9	SMT	InterBay1	rn_InterBay1_10	rn_InterBay1_9	1	0
rl_InterBay1_110_109	SMT	InterBay1	rn_InterBay1_110	rn_InterBay1_109	1	0
rl_InterBay1_110_B6_1	SMT	InterBay1	rn_InterBay1_110	rn_B6_1	1	1
rl_InterBay1_111_110	SMT	InterBay1	rn_InterBay1_111	rn_InterBay1_110	1	0
rl_InterBay1_112_1	SMT	InterBay1	rn_InterBay1_112	rn_InterBay1_1	1	1
rl_InterBay1_113_101	SMT	InterBay1	rn_InterBay1_113	rn_InterBay1_101	1	0
rl_InterBay1_114_111	SMT	InterBay1	rn_InterBay1_114	rn_InterBay1_111	1	0
rl_InterBay1_115_114	SMT	InterBay1	rn_InterBay1_115	rn_InterBay1_114	1	0
rl_InterBay1_116_115	SMT	InterBay1	rn_InterBay1_116	rn_InterBay1_115	1	0
rl_InterBay1_116_319	SMT	InterBay1	rn_InterBay1_116	rn_InterBay1_319	1	1
rl_InterBay1_117_116	SMT	InterBay1	rn_InterBay1_117	rn_InterBay1_116	1	0
rl_InterBay1_118_117	SMT	InterBay1	rn_InterBay1_118	rn_InterBay1_117	1	0
rl_InterBay1_119_118	SMT	InterBay1	rn_InterBay1_119	rn_InterBay1_118	1	0
rl_InterBay1_11_10	SMT	InterBay1	rn_InterBay1_11	rn_InterBay1_10	1	0
rl_InterBay1_120_119	SMT	InterBay1	rn_InterBay1_120	rn_InterBay1_119	1	0
rl_InterBay1_120_B5_1	SMT	InterBay1	rn_InterBay1_120	rn_B5_1	1	1
rl_InterBay1_121_120	SMT	InterBay1	rn_InterBay1_121	rn_InterBay1_120	1	0
rl_InterBay1_122_121	SMT	InterBay1	rn_InterBay1_122	rn_InterBay1_121	1	0
rl_InterBay1_123_122	SMT	InterBay1	rn_InterBay1_123	rn_InterBay1_122	1	0
rl_InterBay1_124_113	SMT	InterBay1	rn_InterBay1_124	rn_InterBay1_113	1	0
rl_InterBay1_125_123	SMT	InterBay1	rn_InterBay1_125	rn_InterBay1_123	1	0
rl_InterBay1_125_324	SMT	InterBay1	rn_InterBay1_125	rn_InterBay1_324	1	1
rl_InterBay1_126_125	SMT	InterBay1	rn_InterBay1_126	rn_InterBay1_125	1	0
rl_InterBay1_127_126	SMT	InterBay1	rn_InterBay1_127	rn_InterBay1_126	1	0
rl_InterBay1_128_127	SMT	InterBay1	rn_InterBay1_128	rn_InterBay1_127	1	0
rl_InterBay1_129_128	SMT	InterBay1	rn_InterBay1_129	rn_InterBay1_128	1	0
rl_InterBay1_129_B4_1	SMT	InterBay1	rn_InterBay1_129	rn_B4_1	1	1
rl_InterBay1_12_11	SMT	InterBay1	rn_InterBay1_12	rn_InterBay1_11	1	0
rl_InterBay1_130_129	SMT	InterBay1	rn_InterBay1_130	rn_InterBay1_129	1	0
rl_InterBay1_131_130	SMT	InterBay1	rn_InterBay1_131	rn_InterBay1_130	1	0
rl_InterBay1_132_131	SMT	InterBay1	rn_InterBay1_132	rn_InterBay1_131	1	0
rl_InterBay1_133_132	SMT	InterBay1	rn_InterBay1_133	rn_InterBay1_132	1	0
rl_InterBay1_133_329	SMT	InterBay1	rn_InterBay1_133	rn_InterBay1_329	1	1
rl_InterBay1_134_133	SMT	InterBay1	rn_InterBay1_134	rn_InterBay1_133	1	0
rl_InterBay1_135_124	SMT	InterBay1	rn_InterBay1_135	rn_InterBay1_124	1	0
rl_InterBay1_135_181	SMT	InterBay1	rn_InterBay1_135	rn_InterBay1_181	1	1
rl_InterBay1_136_134	SMT	InterBay1	rn_InterBay1_136	rn_InterBay1_134	1	0
rl_InterBay1_137_136	SMT	InterBay1	rn_InterBay1_137	rn_InterBay1_136	1	0
rl_InterBay1_138_137	SMT	InterBay1	rn_InterBay1_138	rn_InterBay1_137	1	0
rl_InterBay1_138_B3_1	SMT	InterBay1	rn_InterBay1_138	rn_B3_1	1	1
rl_InterBay1_139_138	SMT	InterBay1	rn_InterBay1_139	rn_InterBay1_138	1	0
rl_InterBay1_13_2	SMT	InterBay1	rn_InterBay1_13	rn_InterBay1_2	1	0
rl_InterBay1_140_139	SMT	InterBay1	rn_InterBay1_140	rn_InterBay1_139	1	0
rl_InterBay1_141_140	SMT	InterBay1	rn_InterBay1_141	rn_InterBay1_140	1	0
rl_InterBay1_142_141	SMT	InterBay1	rn_InterBay1_142	rn_InterBay1_141	1	0
rl_InterBay1_142_333	SMT	InterBay1	rn_InterBay1_142	rn_InterBay1_333	1	1
rl_InterBay1_143_142	SMT	InterBay1	rn_InterBay1_143	rn_InterBay1_142	1	0
rl_InterBay1_144_143	SMT	InterBay1	rn_InterBay1_144	rn_InterBay1_143	1	0
rl_InterBay1_145_144	SMT	InterBay1	rn_InterBay1_145	rn_InterBay1_144	1	0
rl_InterBay1_146_135	SMT	InterBay1	rn_InterBay1_146	rn_InterBay1_135	1	0
rl_InterBay1_147_145	SMT	InterBay1	rn_InterBay1_147	rn_InterBay1_145	1	0
rl_InterBay1_147_B2_1	SMT	InterBay1	rn_InterBay1_147	rn_B2_1	1	1
rl_InterBay1_148_147	SMT	InterBay1	rn_InterBay1_148	rn_InterBay1_147	1	0
rl_InterBay1_149_148	SMT	InterBay1	rn_InterBay1_149	rn_InterBay1_148	1	0
rl_InterBay1_14_12	SMT	InterBay1	rn_InterBay1_14	rn_InterBay1_12	1	0
rl_InterBay1_14_B17_1	SMT	InterBay1	rn_InterBay1_14	rn_B17_1	1	1
rl_InterBay1_150_149	SMT	InterBay1	rn_InterBay1_150	rn_InterBay1_149	1	0
rl_InterBay1_151_150	SMT	InterBay1	rn_InterBay1_151	rn_InterBay1_150	1	0
rl_InterBay1_151_338	SMT	InterBay1	rn_InterBay1_151	rn_InterBay1_338	1	1
rl_InterBay1_152_151	SMT	InterBay1	rn_InterBay1_152	rn_InterBay1_151	1	0
rl_InterBay1_153_152	SMT	InterBay1	rn_InterBay1_153	rn_InterBay1_152	1	0
rl_InterBay1_154_153	SMT	InterBay1	rn_InterBay1_154	rn_InterBay1_153	1	0
rl_InterBay1_155_154	SMT	InterBay1	rn_InterBay1_155	rn_InterBay1_154	1	0
rl_InterBay1_155_B1_1	SMT	InterBay1	rn_InterBay1_155	rn_B1_1	1	1
rl_InterBay1_156_155	SMT	InterBay1	rn_InterBay1_156	rn_InterBay1_155	1	0
rl_InterBay1_157_146	SMT	InterBay1	rn_InterBay1_157	rn_InterBay1_146	1	0
rl_InterBay1_158_156	SMT	InterBay1	rn_InterBay1_158	rn_InterBay1_156	1	1
rl_InterBay1_159_341	SMT	InterBay1	rn_InterBay1_159	rn_InterBay1_341	1	0
rl_InterBay1_15_14	SMT	InterBay1	rn_InterBay1_15	rn_InterBay1_14	1	0
rl_InterBay1_160_159	SMT	InterBay1	rn_InterBay1_160	rn_InterBay1_159	1	1
rl_InterBay1_161_160	SMT	InterBay1	rn_InterBay1_161	rn_InterBay1_160	1	0
rl_InterBay1_162_161	SMT	InterBay1	rn_InterBay1_162	rn_InterBay1_161	1	0
rl_InterBay1_162_208	SMT	InterBay1	rn_InterBay1_162	rn_InterBay1_208	1	1
rl_InterBay1_163_162	SMT	InterBay1	rn_InterBay1_163	rn_InterBay1_162	1	0
rl_InterBay1_164_163	SMT	InterBay1	rn_InterBay1_164	rn_InterBay1_163	1	0
rl_InterBay1_165_164	SMT	InterBay1	rn_InterBay1_165	rn_InterBay1_164	1	0
rl_InterBay1_166_157	SMT	InterBay1	rn_InterBay1_166	rn_InterBay1_157	1	0
rl_InterBay1_167_165	SMT	InterBay1	rn_InterBay1_167	rn_InterBay1_165	1	0
rl_InterBay1_167_368	SMT	InterBay1	rn_InterBay1_167	rn_InterBay1_368	1	1
rl_InterBay1_168_167	SMT	InterBay1	rn_InterBay1_168	rn_InterBay1_167	1	0
rl_InterBay1_169_168	SMT	InterBay1	rn_InterBay1_169	rn_InterBay1_168	1	0
rl_InterBay1_16_15	SMT	InterBay1	rn_InterBay1_16	rn_InterBay1_15	1	0
rl_InterBay1_170_169	SMT	InterBay1	rn_InterBay1_170	rn_InterBay1_169	1	0
rl_InterBay1_171_13	SMT	InterBay1	rn_InterBay1_171	rn_InterBay1_13	1	1
rl_InterBay1_171_170	SMT	InterBay1	rn_InterBay1_171	rn_InterBay1_170	1	0
rl_InterBay1_172_171	SMT	InterBay1	rn_InterBay1_172	rn_InterBay1_171	1	0
rl_InterBay1_173_172	SMT	InterBay1	rn_InterBay1_173	rn_InterBay1_172	1	0
rl_InterBay1_174_166	SMT	InterBay1	rn_InterBay1_174	rn_InterBay1_166	1	0
rl_InterBay1_174_186	SMT	InterBay1	rn_InterBay1_174	rn_InterBay1_186	1	1
rl_InterBay1_175_173	SMT	InterBay1	rn_InterBay1_175	rn_InterBay1_173	1	0
rl_InterBay1_176_175	SMT	InterBay1	rn_InterBay1_176	rn_InterBay1_175	1	0
rl_InterBay1_176_57	SMT	InterBay1	rn_InterBay1_176	rn_InterBay1_57	1	1
rl_InterBay1_177_176	SMT	InterBay1	rn_InterBay1_177	rn_InterBay1_176	1	0
rl_InterBay1_178_177	SMT	InterBay1	rn_InterBay1_178	rn_InterBay1_177	1	0
rl_InterBay1_179_178	SMT	InterBay1	rn_InterBay1_179	rn_InterBay1_178	1	0
rl_InterBay1_17_16	SMT	InterBay1	rn_InterBay1_17	rn_InterBay1_16	1	0
rl_InterBay1_180_101	SMT	InterBay1	rn_InterBay1_180	rn_InterBay1_101	1	1
rl_InterBay1_180_179	SMT	InterBay1	rn_InterBay1_180	rn_InterBay1_179	1	0
rl_InterBay1_181_180	SMT	InterBay1	rn_InterBay1_181	rn_InterBay1_180	1	0
rl_InterBay1_182_181	SMT	InterBay1	rn_InterBay1_182	rn_InterBay1_181	1	0
rl_InterBay1_183_174	SMT	InterBay1	rn_InterBay1_183	rn_InterBay1_174	1	0
rl_InterBay1_184_182	SMT	InterBay1	rn_InterBay1_184	rn_InterBay1_182	1	0
rl_InterBay1_185_146	SMT	InterBay1	rn_InterBay1_185	rn_InterBay1_146	1	1
rl_InterBay1_185_184	SMT	InterBay1	rn_InterBay1_185	rn_InterBay1_184	1	0
rl_InterBay1_186_185	SMT	InterBay1	rn_InterBay1_186	rn_InterBay1_185	1	0
rl_InterBay1_187_186	SMT	InterBay1	rn_InterBay1_187	rn_InterBay1_186	1	0
rl_InterBay1_188_187	SMT	InterBay1	rn_InterBay1_188	rn_InterBay1_187	1	0
rl_InterBay1_189_183	SMT	InterBay1	rn_InterBay1_189	rn_InterBay1_183	1	1
rl_InterBay1_189_188	SMT	InterBay1	rn_InterBay1_189	rn_InterBay1_188	1	0
rl_InterBay1_18_17	SMT	InterBay1	rn_InterBay1_18	rn_InterBay1_17	1	0
rl_InterBay1_18_268	SMT	InterBay1	rn_InterBay1_18	rn_InterBay1_268	1	1
rl_InterBay1_190_189	SMT	InterBay1	rn_InterBay1_190	rn_InterBay1_189	1	0
rl_InterBay1_191_190	SMT	InterBay1	rn_InterBay1_191	rn_InterBay1_190	1	0
rl_InterBay1_192_183	SMT	InterBay1	rn_InterBay1_192	rn_InterBay1_183	1	0
rl_InterBay1_193_191	SMT	InterBay1	rn_InterBay1_193	rn_InterBay1_191	1	0
rl_InterBay1_194_193	SMT	InterBay1	rn_InterBay1_194	rn_InterBay1_193	1	0
rl_InterBay1_194_217	SMT	InterBay1	rn_InterBay1_194	rn_InterBay1_217	1	1
rl_InterBay1_195_194	SMT	InterBay1	rn_InterBay1_195	rn_InterBay1_194	1	0
rl_InterBay1_196_195	SMT	InterBay1	rn_InterBay1_196	rn_InterBay1_195	1	0
rl_InterBay1_197_196	SMT	InterBay1	rn_InterBay1_197	rn_InterBay1_196	1	0
rl_InterBay1_198_197	SMT	InterBay1	rn_InterBay1_198	rn_InterBay1_197	1	0
rl_InterBay1_198_252	SMT	InterBay1	rn_InterBay1_198	rn_InterBay1_252	1	1
rl_InterBay1_199_198	SMT	InterBay1	rn_InterBay1_199	rn_InterBay1_198	1	0
rl_InterBay1_19_18	SMT	InterBay1	rn_InterBay1_19	rn_InterBay1_18	1	0
rl_InterBay1_1_158	SMT	InterBay1	rn_InterBay1_1	rn_InterBay1_158	1	0
rl_InterBay1_200_192	SMT	InterBay1	rn_InterBay1_200	rn_InterBay1_192	1	0
rl_InterBay1_201_199	SMT	InterBay1	rn_InterBay1_201	rn_InterBay1_199	1	0
rl_InterBay1_202_201	SMT	InterBay1	rn_InterBay1_202	rn_InterBay1_201	1	0
rl_InterBay1_203_202	SMT	InterBay1	rn_InterBay1_203	rn_InterBay1_202	1	0
rl_InterBay1_203_285	SMT	InterBay1	rn_InterBay1_203	rn_InterBay1_285	1	1
rl_InterBay1_204_203	SMT	InterBay1	rn_InterBay1_204	rn_InterBay1_203	1	0
rl_InterBay1_205_204	SMT	InterBay1	rn_InterBay1_205	rn_InterBay1_204	1	0
rl_InterBay1_206_205	SMT	InterBay1	rn_InterBay1_206	rn_InterBay1_205	1	0
rl_InterBay1_207_206	SMT	InterBay1	rn_InterBay1_207	rn_InterBay1_206	1	0
rl_InterBay1_207_320	SMT	InterBay1	rn_InterBay1_207	rn_InterBay1_320	1	1
rl_InterBay1_208_401	SMT	InterBay1	rn_InterBay1_208	rn_InterBay1_401	1	0
rl_InterBay1_209_190	SMT	InterBay1	rn_InterBay1_209	rn_InterBay1_190	1	1
rl_InterBay1_209_200	SMT	InterBay1	rn_InterBay1_209	rn_InterBay1_200	1	0
rl_InterBay1_20_19	SMT	InterBay1	rn_InterBay1_20	rn_InterBay1_19	1	0
rl_InterBay1_210_207	SMT	InterBay1	rn_InterBay1_210	rn_InterBay1_207	1	0
rl_InterBay1_211_210	SMT	InterBay1	rn_InterBay1_211	rn_InterBay1_210	1	0
rl_InterBay1_212_211	SMT	InterBay1	rn_InterBay1_212	rn_InterBay1_211	1	0
rl_InterBay1_213_212	SMT	InterBay1	rn_InterBay1_213	rn_InterBay1_212	1	0
rl_InterBay1_213_343	SMT	InterBay1	rn_InterBay1_213	rn_InterBay1_343	1	1
rl_InterBay1_214_213	SMT	InterBay1	rn_InterBay1_214	rn_InterBay1_213	1	0
rl_InterBay1_215_214	SMT	InterBay1	rn_InterBay1_215	rn_InterBay1_214	1	0
rl_InterBay1_216_215	SMT	InterBay1	rn_InterBay1_216	rn_InterBay1_215	1	0
rl_InterBay1_217_209	SMT	InterBay1	rn_InterBay1_217	rn_InterBay1_209	1	0
rl_InterBay1_218_216	SMT	InterBay1	rn_InterBay1_218	rn_InterBay1_216	1	0
rl_InterBay1_218_348	SMT	InterBay1	rn_InterBay1_218	rn_InterBay1_348	1	1
rl_InterBay1_219_218	SMT	InterBay1	rn_InterBay1_219	rn_InterBay1_218	1	0
rl_InterBay1_21_20	SMT	InterBay1	rn_InterBay1_21	rn_InterBay1_20	1	0
rl_InterBay1_220_219	SMT	InterBay1	rn_InterBay1_220	rn_InterBay1_219	1	0
rl_InterBay1_221_220	SMT	InterBay1	rn_InterBay1_221	rn_InterBay1_220	1	0
